0	0
0.1	3726.82
0.2	7453.97
0.3	11181.1
0.4	14908.1
0.5	18635
0.6	22361.8
0.7	26088.7
0.8	29815.7
0.9	33542.8
1	37104.2
1.1	37679.1
1.2	38096.4
1.3	38513.8
1.4	38931.2
1.5	39348.6
1.6	39766.1
1.7	40183.6
1.8	40601
1.9	41018.4
2	41424.5
2.1	41680.7
2.2	41928
2.3	42175.2
2.4	42422.4
2.5	42669.5
2.6	42916.7
2.7	43163.8
2.8	43411
2.9	43658.2
3	43902.4
3.1	44093.4
3.2	44275.3
3.3	44457.3
3.4	44639.3
3.5	44821.3
3.6	45003.4
3.7	45185.4
3.8	45367.3
3.9	45549.3
4	45724.8
4.1	45868.6
4.2	46022.8
4.3	46176.9
4.4	46331
4.5	46485.1
4.6	46639.2
4.7	46793.2
4.8	46947.3
4.9	47101.5
5	47261.2
5.1	47355.8
5.2	47445.7
5.3	47535.7
5.4	47625.7
5.5	47715.6
5.6	47805.5
5.7	47895.5
5.8	47985.3
5.9	48075.1
6	48169.7
6.1	48275.4
6.2	48376.6
6.3	48477.9
6.4	48579.2
6.5	48680.5
6.6	48781.8
6.7	48883.2
6.8	48984.7
6.9	49086.2
7	49179.8
7.1	49264.3
7.2	49349
7.3	49433.7
7.4	49518.4
7.5	49603
7.6	49687.7
7.7	49772.3
7.8	49856.9
7.9	49941.6
8	50030.1
8.1	50106.7
8.2	50182.7
8.3	50258.7
8.4	50334.8
8.5	50410.9
8.6	50486.9
8.7	50563
8.8	50639.1
8.9	50715.3
9	50789.2
9.1	50853.6
9.2	50924
9.3	50994.4
9.4	51064.7
9.5	51135.1
9.6	51205.4
9.7	51275.7
9.8	51346
9.9	51416.2
10	51486
10.1	51591.1
10.2	51685.8
10.3	51780.6
10.4	51875.4
10.5	51970.1
10.6	52064.8
10.7	52159.5
10.8	52254.2
10.9	52348.9
11	52435.4
11.1	52498.9
11.2	52568.2
11.3	52637.5
11.4	52706.8
11.5	52776.2
11.6	52845.6
11.7	52914.9
11.8	52984.4
11.9	53053.8
12	53129.3
12.1	53171.9
12.2	53210.3
12.3	53248.6
12.4	53287
12.5	53325.4
12.6	53363.7
12.7	53402.1
12.8	53440.5
12.9	53478.8
13	53508.4
13.1	53550.4
13.2	53600.7
13.3	53651.1
13.4	53701.5
13.5	53751.9
13.6	53802.3
13.7	53852.7
13.8	53903.2
13.9	53953.6
14	54012.3
14.1	54076.4
14.2	54133.8
14.3	54191.1
14.4	54248.3
14.5	54305.4
14.6	54362.6
14.7	54419.6
14.8	54476.7
14.9	54533.9
15	54586.8
15.1	54664.2
15.2	54737.8
15.3	54811.5
15.4	54885.3
15.5	54959.2
15.6	55033
15.7	55106.8
15.8	55180.6
15.9	55254.5
16	55327.5
16.1	55352.7
16.2	55382.5
16.3	55412.3
16.4	55442.2
16.5	55472
16.6	55501.8
16.7	55531.7
16.8	55561.5
16.9	55591.3
17	55632.2
17.1	55654.9
17.2	55682.9
17.3	55710.9
17.4	55738.9
17.5	55767
17.6	55795
17.7	55823.1
17.8	55851.2
