0	0
0.1	0.338512
0.2	0.965421
0.3	1.50387
0.4	1.90762
0.5	2.22437
0.6	2.48971
0.7	2.72082
0.8	2.92583
0.9	3.10991
1	3.27733
1.1	3.43144
1.2	3.57456
1.3	3.70875
1.4	3.83555
1.5	3.95576
1.6	4.06974
1.7	4.17828
1.8	4.28231
1.9	4.38252
2	4.4793
2.1	4.57318
2.2	4.6649
2.3	4.75429
2.4	4.84114
2.5	4.92574
2.6	5.00874
2.7	5.09058
2.8	5.17142
2.9	5.25136
3	5.3304
3.1	5.40886
3.2	5.48681
3.3	5.56371
3.4	5.6397
3.5	5.71509
3.6	5.78976
3.7	5.86344
3.8	5.93631
3.9	6.00884
4	6.08099
4.1	6.15252
4.2	6.22325
4.3	6.29331
4.4	6.36304
4.5	6.43265
4.6	6.50179
4.7	6.57015
4.8	6.63762
4.9	6.70465
5	6.77165
5.1	6.83867
5.2	6.90575
5.3	6.97238
5.4	7.03816
5.5	7.10352
5.6	7.16875
5.7	7.23354
5.8	7.29705
5.9	7.35956
6	7.42172
6.1	7.48404
6.2	7.54678
6.3	7.60974
6.4	7.67245
6.5	7.73446
6.6	7.79579
6.7	7.85684
6.8	7.91782
6.9	7.97855
7	8.0391
7.1	8.09976
7.2	8.16079
7.3	8.22199
7.4	8.28318
7.5	8.34444
7.6	8.40569
7.7	8.46672
7.8	8.5273
7.9	8.58732
8	8.64663
8.1	8.70547
8.2	8.76418
8.3	8.82287
8.4	8.88187
8.5	8.94109
8.6	8.99974
8.7	9.05784
8.8	9.11575
8.9	9.17367
9	9.23162
9.1	9.28928
9.2	9.34652
9.3	9.40365
9.4	9.46083
9.5	9.51741
9.6	9.57319
9.7	9.62847
9.8	9.68369
9.9	9.73924
10	9.79526
10.1	9.85168
10.2	9.90816
10.3	9.96443
10.4	10.0204
10.5	10.076
10.6	10.131
10.7	10.1855
10.8	10.2396
10.9	10.2937
11	10.3484
11.1	10.4032
11.2	10.4578
11.3	10.5124
11.4	10.5669
11.5	10.6213
11.6	10.6755
11.7	10.7294
11.8	10.7831
11.9	10.8371
12	10.891
12.1	10.9447
12.2	10.9983
12.3	11.0517
12.4	11.1046
12.5	11.1574
12.6	11.2105
12.7	11.2646
12.8	11.3196
12.9	11.3747
13	11.4298
13.1	11.4846
13.2	11.5392
13.3	11.5936
13.4	11.6475
13.5	11.701
13.6	11.7543
13.7	11.8069
13.8	11.8592
13.9	11.9114
14	11.9636
14.1	12.0161
14.2	12.0688
14.3	12.1212
14.4	12.1735
14.5	12.2261
14.6	12.2789
14.7	12.3316
14.8	12.3843
14.9	12.4368
15	12.4885
15.1	12.5392
15.2	12.5896
15.3	12.6406
15.4	12.6916
15.5	12.7426
15.6	12.7939
15.7	12.8452
15.8	12.8963
15.9	12.947
16	12.9974
16.1	13.0471
16.2	13.0963
16.3	13.1459
16.4	13.196
16.5	13.2463
16.6	13.2966
16.7	13.3471
16.8	13.3975
16.9	13.4474
17	13.4973
17.1	13.5475
17.2	13.5975
17.3	13.6469
17.4	13.6962
17.5	13.7454
17.6	13.7947
17.7	13.8444
17.8	13.8945
17.9	13.945
18	13.9959
18.1	14.0469
18.2	14.0977
18.3	14.1479
18.4	14.1976
18.5	14.247
18.6	14.2962
18.7	14.3455
18.8	14.3946
18.9	14.4432
19	14.4914
19.1	14.5394
19.2	14.5878
19.3	14.6365
19.4	14.6858
19.5	14.7354
19.6	14.7849
19.7	14.8341
19.8	14.883
19.9	14.9319
20	14.9808
20.1	15.0295
20.2	15.0777
20.3	15.1258
20.4	15.1744
20.5	15.2235
20.6	15.273
20.7	15.3226
20.8	15.3721
20.9	15.4212
21	15.4696
21.1	15.5175
21.2	15.5654
21.3	15.6136
21.4	15.662
21.5	15.7101
21.6	15.7577
21.7	15.8053
21.8	15.8537
21.9	15.9026
22	15.9516
22.1	16.0003
22.2	16.0487
22.3	16.0969
22.4	16.1451
22.5	16.1928
22.6	16.2402
22.7	16.2876
22.8	16.335
22.9	16.382
23	16.429
23.1	16.4763
23.2	16.5239
23.3	16.5712
23.4	16.6181
23.5	16.6646
23.6	16.7112
23.7	16.7578
23.8	16.8037
23.9	16.8489
24	16.8941
24.1	16.9397
24.2	16.9855
24.3	17.0317
24.4	17.0784
24.5	17.1254
24.6	17.172
24.7	17.2181
24.8	17.2643
24.9	17.311
25	17.358
25.1	17.4049
25.2	17.4516
25.3	17.4981
25.4	17.5448
25.5	17.5914
25.6	17.6378
25.7	17.6836
25.8	17.729
25.9	17.7742
26	17.8195
26.1	17.8645
26.2	17.9096
26.3	17.955
