0	0
0.1	0.354387
0.2	0.95319
0.3	1.45315
0.4	1.83269
0.5	2.12357
0.6	2.34913
0.7	2.5282
0.8	2.67611
0.9	2.80239
1	2.91315
1.1	3.01274
1.2	3.10386
1.3	3.18805
1.4	3.26622
1.5	3.33987
1.6	3.4098
1.7	3.47579
1.8	3.53793
1.9	3.59639
2	3.65261
2.1	3.70747
2.2	3.76082
2.3	3.81287
2.4	3.86409
2.5	3.9146
2.6	3.96402
2.7	4.01249
2.8	4.0602
2.9	4.10751
3	4.15453
3.1	4.20052
3.2	4.24537
3.3	4.28955
3.4	4.33326
3.5	4.37654
3.6	4.41905
3.7	4.4606
3.8	4.5011
3.9	4.54004
4	4.57785
4.1	4.6148
4.2	4.65082
4.3	4.68602
4.4	4.7209
4.5	4.75579
4.6	4.79039
4.7	4.82466
4.8	4.85837
4.9	4.89137
5	4.92384
5.1	4.95581
5.2	4.98716
5.3	5.01776
5.4	5.04745
5.5	5.0766
5.6	5.10526
5.7	5.13333
5.8	5.16118
5.9	5.18933
6	5.21779
6.1	5.24662
6.2	5.27547
6.3	5.30394
6.4	5.33202
6.5	5.35976
6.6	5.38763
6.7	5.41522
6.8	5.44162
6.9	5.46687
7	5.49156
7.1	5.51655
7.2	5.54157
7.3	5.5662
7.4	5.59094
7.5	5.6158
7.6	5.64091
7.7	5.66631
7.8	5.69133
7.9	5.71554
8	5.73935
8.1	5.7634
8.2	5.78701
8.3	5.8101
8.4	5.83277
8.5	5.85509
8.6	5.87741
8.7	5.89957
8.8	5.92143
8.9	5.94331
9	5.96526
9.1	5.98755
9.2	6.01019
9.3	6.03289
9.4	6.05494
9.5	6.07606
9.6	6.09643
9.7	6.1164
9.8	6.13631
9.9	6.15635
10	6.17606
10.1	6.19539
10.2	6.21456
10.3	6.2337
10.4	6.25306
10.5	6.27218
10.6	6.29077
10.7	6.30924
10.8	6.32764
10.9	6.34535
11	6.36235
11.1	6.37912
11.2	6.39609
11.3	6.41305
11.4	6.42903
11.5	6.44419
11.6	6.45912
11.7	6.47447
11.8	6.49072
11.9	6.50744
12	6.52443
12.1	6.54106
12.2	6.55743
12.3	6.5739
12.4	6.59037
12.5	6.60665
12.6	6.62261
12.7	6.63838
12.8	6.65441
12.9	6.67094
13	6.68782
13.1	6.70473
13.2	6.72104
13.3	6.73713
13.4	6.75324
13.5	6.76919
13.6	6.78502
13.7	6.80096
13.8	6.81727
13.9	6.83402
14	6.85026
14.1	6.86574
14.2	6.88101
14.3	6.89634
14.4	6.91147
14.5	6.92671
14.6	6.9423
14.7	6.95774
14.8	6.97257
14.9	6.9869
15	7.00057
15.1	7.01387
15.2	7.02727
15.3	7.04054
15.4	7.05321
15.5	7.06574
15.6	7.07847
15.7	7.09129
15.8	7.10447
15.9	7.11812
16	7.13212
16.1	7.14606
16.2	7.15966
16.3	7.17317
16.4	7.18625
16.5	7.1988
16.6	7.21153
16.7	7.22444
16.8	7.23743
16.9	7.25055
17	7.26409
17.1	7.27792
17.2	7.2918
17.3	7.30546
17.4	7.31805
17.5	7.32948
17.6	7.34111
17.7	7.35341
17.8	7.36575
17.9	7.37805
18	7.39052
18.1	7.4036
18.2	7.41769
18.3	7.43207
18.4	7.44579
18.5	7.4588
18.6	7.47141
18.7	7.48351
18.8	7.49494
18.9	7.50649
19	7.5184
19.1	7.5305
19.2	7.54315
19.3	7.55566
19.4	7.56774
19.5	7.58001
19.6	7.59256
19.7	7.6049
19.8	7.61652
19.9	7.62748
20	7.63853
20.1	7.65013
20.2	7.66226
20.3	7.67476
20.4	7.68708
20.5	7.69903
20.6	7.71027
20.7	7.72044
20.8	7.72979
20.9	7.73912
21	7.74855
21.1	7.75755
21.2	7.76668
21.3	7.7766
21.4	7.78759
21.5	7.79902
21.6	7.8101
21.7	7.82119
21.8	7.83317
21.9	7.84603
22	7.85872
22.1	7.8705
22.2	7.88137
22.3	7.89179
22.4	7.90216
22.5	7.91297
22.6	7.92348
22.7	7.93332
22.8	7.94331
22.9	7.95393
23	7.96469
23.1	7.97533
23.2	7.98574
23.3	7.99587
23.4	8.00557
23.5	8.0146
23.6	8.02345
23.7	8.03215
23.8	8.04133
23.9	8.05122
24	8.0614
24.1	8.07182
24.2	8.08242
24.3	8.09297
24.4	8.1033
24.5	8.11332
24.6	8.12306
24.7	8.13248
24.8	8.14157
24.9	8.15028
25	8.15853
25.1	8.16669
25.2	8.17489
25.3	8.18311
25.4	8.19154
25.5	8.20067
25.6	8.21063
25.7	8.22099
25.8	8.23185
25.9	8.24328
26	8.25513
26.1	8.26688
26.2	8.27777
26.3	8.28794
26.4	8.29781
26.5	8.30757
26.6	8.3173
